store,item,date,sales_forecast,day_in_forecast
1,17,2018-03-03,29.089155,62
1,17,2018-03-04,31.117432,63
1,17,2018-03-05,30.509624,64
1,17,2018-03-06,30.940737,65
1,17,2018-03-07,30.474585,66
1,17,2018-03-08,28.651594,67
1,17,2018-03-09,29.699373,68
1,17,2018-03-10,26.540047,69
1,17,2018-03-11,27.863125,70
1,17,2018-03-12,28.43557,71
1,17,2018-03-13,30.78521,72
1,17,2018-03-14,30.302395,73
1,17,2018-03-15,29.19766,74
1,17,2018-03-16,29.678696,75
1,17,2018-03-17,29.160238,76
1,17,2018-03-18,27.844599,77
1,17,2018-03-19,29.525064,78
1,17,2018-03-20,30.10839,79
1,17,2018-03-21,31.233967,80
1,17,2018-03-22,31.187,81
1,17,2018-03-23,31.579315,82
1,17,2018-03-24,28.518915,83
1,17,2018-03-25,30.175764,84
1,17,2018-03-26,26.848726,85
1,17,2018-03-27,29.796597,86
1,17,2018-03-28,31.40453,87
1,17,2018-03-29,30.032705,88
1,17,2018-03-30,30.463856,89
1,17,2018-03-31,28.52092,90
2,17,2018-01-01,47.336742,1
2,17,2018-01-02,51.161926,2
2,17,2018-01-03,52.676537,3
2,17,2018-01-04,52.02266,4
2,17,2018-01-05,53.43042,5
2,17,2018-01-06,43.914543,6
2,17,2018-01-07,48.42576,7
2,17,2018-01-08,49.39795,8
2,17,2018-01-09,53.130257,9
2,17,2018-01-10,53.111614,10
2,17,2018-01-11,45.653286,11
2,17,2018-01-12,51.88556,12
2,17,2018-01-13,47.3031,13
2,17,2018-01-14,52.58626,14
2,17,2018-01-15,50.35251,15
2,17,2018-01-16,50.480453,16
2,17,2018-01-17,50.16661,17
2,17,2018-01-18,52.195713,18
2,17,2018-01-19,51.54183,19
2,17,2018-01-20,50.94705,20
2,17,2018-01-21,52.648605,21
2,17,2018-01-22,51.74922,22
2,17,2018-01-23,52.44753,23
2,17,2018-01-24,57.23039,24
2,17,2018-01-25,50.34154,25
2,17,2018-01-26,47.44093,26
2,17,2018-01-27,49.95648,27
2,17,2018-01-28,48.225025,28
2,17,2018-01-29,49.70437,29
2,17,2018-01-30,48.39011,30
2,17,2018-01-31,48.494328,31
2,17,2018-02-01,44.92197,32
2,17,2018-02-02,46.289677,33
2,17,2018-02-03,45.151787,34
2,17,2018-02-04,43.73279,35
2,17,2018-02-05,45.374634,36
2,17,2018-02-06,43.438797,37
2,17,2018-02-07,44.59244,38
2,17,2018-02-08,45.259933,39
2,17,2018-02-09,47.887363,40
2,17,2018-02-10,42.591797,41
2,17,2018-02-11,46.029488,42
2,17,2018-02-12,43.644264,43
2,17,2018-02-13,46.455704,44
2,17,2018-02-14,44.125263,45
2,17,2018-02-15,44.321487,46
2,17,2018-02-16,46.025,47
2,17,2018-02-17,39.169437,48
2,17,2018-02-18,49.191822,49
2,17,2018-02-19,42.897747,50
2,17,2018-02-20,48.244286,51
2,17,2018-02-21,47.971546,52
2,17,2018-02-22,49.573997,53
2,17,2018-02-23,45.53396,54
2,17,2018-02-24,44.702168,55
2,17,2018-02-25,43.494392,56
2,17,2018-02-26,40.823883,57
2,17,2018-02-27,45.280132,58
2,17,2018-02-28,43.910133,59
2,17,2018-03-01,47.256207,60
2,17,2018-03-02,46.044792,61
2,17,2018-03-03,40.672054,62
2,17,2018-03-04,43.79839,63
2,17,2018-03-05,42.871494,64
2,17,2018-03-06,43.695225,65
2,17,2018-03-07,42.874203,66
2,17,2018-03-08,40.09048,67
2,17,2018-03-09,41.7154,68
2,17,2018-03-10,36.874275,69
2,17,2018-03-11,38.91112,70
2,17,2018-03-12,39.71664,71
2,17,2018-03-13,43.498817,72
2,17,2018-03-14,42.63936,73
2,17,2018-03-15,41.00366,74
2,17,2018-03-16,41.64636,75
2,17,2018-03-17,40.932476,76
2,17,2018-03-18,38.847733,77
2,17,2018-03-19,41.338104,78
2,17,2018-03-20,42.331543,79
2,17,2018-03-21,44.135056,80
2,17,2018-03-22,44.006794,81
2,17,2018-03-23,44.53719,82
2,17,2018-03-24,39.884064,83
2,17,2018-03-25,42.424736,84
2,17,2018-03-26,37.35712,85
2,17,2018-03-27,41.793625,86
2,17,2018-03-28,44.403034,87
2,17,2018-03-29,42.36165,88
2,17,2018-03-30,42.856476,89
2,17,2018-03-31,40.084133,90
3,17,2018-01-01,42.671543,1
3,17,2018-01-02,46.089996,2
3,17,2018-01-03,47.389492,3
3,17,2018-01-04,46.731133,4
3,17,2018-01-05,48.092056,5
3,17,2018-01-06,39.775135,6
3,17,2018-01-07,43.639263,7
3,17,2018-01-08,44.53746,8
3,17,2018-01-09,47.701637,9
3,17,2018-01-10,47.7103,10
3,17,2018-01-11,41.16676,11
3,17,2018-01-12,46.64696,12
3,17,2018-01-13,42.72426,13
3,17,2018-01-14,47.101997,14
3,17,2018-01-15,45.373375,15
3,17,2018-01-16,45.44449,16
3,17,2018-01-17,45.220497,17
3,17,2018-01-18,46.80457,18
3,17,2018-01-19,46.299778,19
3,17,2018-01-20,45.797787,20
3,17,2018-01-21,47.325253,21
3,17,2018-01-22,46.59706,22
3,17,2018-01-23,47.150887,23
3,17,2018-01-24,51.383526,24
3,17,2018-01-25,45.314693,25
3,17,2018-01-26,42.842175,26
3,17,2018-01-27,45.002357,27
3,17,2018-01-28,43.494213,28
3,17,2018-01-29,44.714035,29
3,17,2018-01-30,43.623493,30
3,17,2018-01-31,43.702824,31
3,17,2018-02-01,40.565197,32
3,17,2018-02-02,41.81293,33
3,17,2018-02-03,40.658195,34
3,17,2018-02-04,39.52475,35
3,17,2018-02-05,41.00431,36
3,17,2018-02-06,39.228466,37
3,17,2018-02-07,40.239983,38
3,17,2018-02-08,40.884377,39
3,17,2018-02-09,43.177795,40
3,17,2018-02-10,38.54776,41
3,17,2018-02-11,41.566433,42
3,17,2018-02-12,39.38266,43
3,17,2018-02-13,41.904427,44
3,17,2018-02-14,39.835217,45
3,17,2018-02-15,40.016308,46
3,17,2018-02-16,41.49086,47
3,17,2018-02-17,35.485893,48
3,17,2018-02-18,44.33826,49
3,17,2018-02-19,38.723747,50
3,17,2018-02-20,43.49591,51
3,17,2018-02-21,43.22479,52
3,17,2018-02-22,44.589737,53
3,17,2018-02-23,41.030045,54
3,17,2018-02-24,40.341194,55
3,17,2018-02-25,39.33453,56
3,17,2018-02-26,36.950176,57
3,17,2018-02-27,40.90846,58
3,17,2018-02-28,39.659756,59
3,17,2018-03-01,42.574112,60
3,17,2018-03-02,41.630264,61
3,17,2018-03-03,36.80653,62
3,17,2018-03-04,39.552303,63
3,17,2018-03-05,38.770153,64
3,17,2018-03-06,39.40439,65
3,17,2018-03-07,38.726246,66
3,17,2018-03-08,36.27795,67
3,17,2018-03-09,37.723595,68
3,17,2018-03-10,33.46658,69
3,17,2018-03-11,35.216946,70
3,17,2018-03-12,36.048927,71
3,17,2018-03-13,39.244553,72
3,17,2018-03-14,38.518776,73
3,17,2018-03-15,37.079636,74
3,17,2018-03-16,37.666065,75
3,17,2018-03-17,37.0076,76
3,17,2018-03-18,35.177464,77
3,17,2018-03-19,37.402115,78
3,17,2018-03-20,38.25773,79
3,17,2018-03-21,39.846367,80
3,17,2018-03-22,39.692566,81
3,17,2018-03-23,40.203728,82
3,17,2018-03-24,36.148643,83
3,17,2018-03-25,38.34102,84
3,17,2018-03-26,33.874466,85
3,17,2018-03-27,37.805904,86
3,17,2018-03-28,40.025364,87
3,17,2018-03-29,38.209892,88
3,17,2018-03-30,38.75673,89
3,17,2018-03-31,36.21917,90
4,17,2018-01-01,37.979862,1
4,17,2018-01-02,40.95987,2
4,17,2018-01-03,42.077652,3
4,17,2018-01-04,41.552673,4
4,17,2018-01-05,42.662518,5
4,17,2018-01-06,35.514412,6
4,17,2018-01-07,38.77593,7
4,17,2018-01-08,39.625763,8
4,17,2018-01-09,42.37085,9
4,17,2018-01-10,42.38964,10
4,17,2018-01-11,36.698032,11
4,17,2018-01-12,41.426105,12
4,17,2018-01-13,38.04569,13
4,17,2018-01-14,41.797432,14
4,17,2018-01-15,40.358685,15
4,17,2018-01-16,40.410503,16
4,17,2018-01-17,40.194103,17
4,17,2018-01-18,41.58621,18
4,17,2018-01-19,41.156837,19
4,17,2018-01-20,40.734646,20
4,17,2018-01-21,42.02693,21
4,17,2018-01-22,41.351208,22
4,17,2018-01-23,41.91338,23
4,17,2018-01-24,45.526512,24
4,17,2018-01-25,40.299316,25
4,17,2018-01-26,38.149662,26
4,17,2018-01-27,40.039272,27
4,17,2018-01-28,38.681793,28
4,17,2018-01-29,39.798927,29
4,17,2018-01-30,38.82786,30
4,17,2018-01-31,38.87193,31
4,17,2018-02-01,36.209232,32
4,17,2018-02-02,37.22403,33
4,17,2018-02-03,36.275097,34
4,17,2018-02-04,35.27348,35
4,17,2018-02-05,36.57776,36
4,17,2018-02-06,35.020622,37
4,17,2018-02-07,35.936333,38
4,17,2018-02-08,36.460487,39
4,17,2018-02-09,38.427036,40
4,17,2018-02-10,34.40694,41
4,17,2018-02-11,37.014442,42
4,17,2018-02-12,35.147312,43
4,17,2018-02-13,37.31043,44
4,17,2018-02-14,35.522614,45
4,17,2018-02-15,35.74164,46
4,17,2018-02-16,36.989037,47
4,17,2018-02-17,31.789268,48
4,17,2018-02-18,39.41643,49
4,17,2018-02-19,34.61818,50
4,17,2018-02-20,38.721073,51
4,17,2018-02-21,38.514915,52
4,17,2018-02-22,39.68587,53
4,17,2018-02-23,36.59095,54
4,17,2018-02-24,36.03146,55
4,17,2018-02-25,35.089806,56
4,17,2018-02-26,33.052765,57
4,17,2018-02-27,36.438156,58
4,17,2018-02-28,35.40406,59
4,17,2018-03-01,37.967896,60
4,17,2018-03-02,37.099606,61
4,17,2018-03-03,32.94019,62
4,17,2018-03-04,35.331875,63
4,17,2018-03-05,34.62619,64
4,17,2018-03-06,35.194443,65
4,17,2018-03-07,34.59836,66
4,17,2018-03-08,32.46749,67
4,17,2018-03-09,33.708023,68
4,17,2018-03-10,29.98858,69
4,17,2018-03-11,31.530365,70
4,17,2018-03-12,32.19997,71
4,17,2018-03-13,35.00302,72
4,17,2018-03-14,34.396873,73
4,17,2018-03-15,33.125137,74
4,17,2018-03-16,33.652195,75
4,17,2018-03-17,33.081093,76
4,17,2018-03-18,31.495907,77
4,17,2018-03-19,33.458504,78
4,17,2018-03-20,34.19251,79
4,17,2018-03-21,35.51631,80
4,17,2018-03-22,35.44604,81
4,17,2018-03-23,35.86471,82
4,17,2018-03-24,32.320915,83
4,17,2018-03-25,34.250694,84
4,17,2018-03-26,30.368685,85
4,17,2018-03-27,33.77897,86
4,17,2018-03-28,35.718536,87
4,17,2018-03-29,34.11771,88
4,17,2018-03-30,34.59919,89
4,17,2018-03-31,32.362537,90
5,17,2018-01-01,29.11362,1
5,17,2018-01-02,31.297432,2
5,17,2018-01-03,32.10711,3
5,17,2018-01-04,31.642326,4
5,17,2018-01-05,32.489784,5
5,17,2018-01-06,27.444756,6
5,17,2018-01-07,29.647955,7
5,17,2018-01-08,30.3304,8
5,17,2018-01-09,32.194965,9
5,17,2018-01-10,32.274925,10
5,17,2018-01-11,28.234089,11
5,17,2018-01-12,31.561424,12
5,17,2018-01-13,29.184135,13
5,17,2018-01-14,31.690487,14
5,17,2018-01-15,30.873777,15
5,17,2018-01-16,30.863018,16
5,17,2018-01-17,30.733711,17
5,17,2018-01-18,31.65387,18
5,17,2018-01-19,31.33891,19
5,17,2018-01-20,31.097927,20
5,17,2018-01-21,32.00803,21
5,17,2018-01-22,31.503246,22
5,17,2018-01-23,31.975998,23
5,17,2018-01-24,34.536945,24
5,17,2018-01-25,30.828602,25
5,17,2018-01-26,29.319458,26
5,17,2018-01-27,30.64858,27
5,17,2018-01-28,29.616238,28
5,17,2018-01-29,30.417469,29
5,17,2018-01-30,29.753922,30
5,17,2018-01-31,29.740822,31
5,17,2018-02-01,27.921387,32
5,17,2018-02-02,28.592636,33
5,17,2018-02-03,27.876953,34
5,17,2018-02-04,27.191063,35
5,17,2018-02-05,28.176573,36
5,17,2018-02-06,27.001999,37
5,17,2018-02-07,27.656227,38
5,17,2018-02-08,28.03474,39
5,17,2018-02-09,29.460491,40
5,17,2018-02-10,26.56062,41
5,17,2018-02-11,28.408703,42
5,17,2018-02-12,27.085482,43
5,17,2018-02-13,28.596594,44
5,17,2018-02-14,27.352842,45
5,17,2018-02-15,27.57929,46
5,17,2018-02-16,28.404322,47
5,17,2018-02-17,24.709497,48
5,17,2018-02-18,30.167248,49
5,17,2018-02-19,26.712284,50
5,17,2018-02-20,29.648582,51
5,17,2018-02-21,29.500816,52
5,17,2018-02-22,30.321558,53
5,17,2018-02-23,28.093239,54
5,17,2018-02-24,27.7687,55
5,17,2018-02-25,27.064516,56
5,17,2018-02-26,25.599714,57
5,17,2018-02-27,27.98003,58
5,17,2018-02-28,27.300474,59
5,17,2018-03-01,29.140448,60
5,17,2018-03-02,28.545755,61
5,17,2018-03-03,25.549187,62
5,17,2018-03-04,27.243711,63
5,17,2018-03-05,26.733072,64
5,17,2018-03-06,27.057526,65
5,17,2018-03-07,26.682621,66
5,17,2018-03-08,25.129616,67
5,17,2018-03-09,26.027046,68
5,17,2018-03-10,23.383253,69
5,17,2018-03-11,24.470676,70
5,17,2018-03-12,24.966713,71
5,17,2018-03-13,26.933311,72
5,17,2018-03-14,26.547926,73
5,17,2018-03-15,25.616926,74
5,17,2018-03-16,26.002281,75
5,17,2018-03-17,25.550003,76
5,17,2018-03-18,24.47497,77
5,17,2018-03-19,25.902191,78
5,17,2018-03-20,26.364252,79
5,17,2018-03-21,27.326822,80
5,17,2018-03-22,27.27428,81
5,17,2018-03-23,27.617638,82
5,17,2018-03-24,25.03504,83
5,17,2018-03-25,26.407991,84
5,17,2018-03-26,23.625872,85
5,17,2018-03-27,26.14679,86
5,17,2018-03-28,27.443766,87
5,17,2018-03-29,26.291891,88
5,17,2018-03-30,26.657322,89
5,17,2018-03-31,24.986712,90
6,17,2018-01-01,28.848309,1
6,17,2018-01-02,31.042446,2
6,17,2018-01-03,31.842567,3
6,17,2018-01-04,31.390858,4
6,17,2018-01-05,32.21228,5
6,17,2018-01-06,27.235275,6
6,17,2018-01-07,29.397614,7
6,17,2018-01-08,30.087978,8
6,17,2018-01-09,31.935345,9
6,17,2018-01-10,32.03382,10
6,17,2018-01-11,27.984535,11
6,17,2018-01-12,31.301083,12
6,17,2018-01-13,28.931608,13
6,17,2018-01-14,31.437626,14
6,17,2018-01-15,30.603241,15
6,17,2018-01-16,30.603024,16
6,17,2018-01-17,30.496016,17
6,17,2018-01-18,31.397816,18
6,17,2018-01-19,31.10096,19
6,17,2018-01-20,30.857496,20
6,17,2018-01-21,31.74612,21
6,17,2018-01-22,31.244835,22
6,17,2018-01-23,31.695812,23
6,17,2018-01-24,34.245434,24
6,17,2018-01-25,30.553055,25
6,17,2018-01-26,29.083523,26
6,17,2018-01-27,30.38369,27
6,17,2018-01-28,29.371035,28
6,17,2018-01-29,30.156355,29
6,17,2018-01-30,29.516048,30
6,17,2018-01-31,29.49412,31
6,17,2018-02-01,27.702429,32
6,17,2018-02-02,28.364738,33
6,17,2018-02-03,27.655188,34
6,17,2018-02-04,26.964823,35
6,17,2018-02-05,27.941542,36
6,17,2018-02-06,26.786106,37
6,17,2018-02-07,27.442293,38
6,17,2018-02-08,27.813078,39
6,17,2018-02-09,29.204191,40
6,17,2018-02-10,26.35105,41
6,17,2018-02-11,28.179731,42
6,17,2018-02-12,26.853155,43
6,17,2018-02-13,28.381147,44
6,17,2018-02-14,27.1113,45
6,17,2018-02-15,27.342543,46
6,17,2018-02-16,28.150673,47
6,17,2018-02-17,24.502401,48
6,17,2018-02-18,29.912369,49
6,17,2018-02-19,26.503208,50
6,17,2018-02-20,29.393106,51
6,17,2018-02-21,29.268978,52
6,17,2018-02-22,30.074478,53
6,17,2018-02-23,27.874798,54
6,17,2018-02-24,27.573921,55
6,17,2018-02-25,26.832338,56
6,17,2018-02-26,25.387321,57
6,17,2018-02-27,27.742943,58
6,17,2018-02-28,27.072762,59
6,17,2018-03-01,28.918488,60
6,17,2018-03-02,28.305164,61
6,17,2018-03-03,25.333467,62
6,17,2018-03-04,27.032331,63
6,17,2018-03-05,26.514902,64
6,17,2018-03-06,26.854862,65
6,17,2018-03-07,26.471542,66
6,17,2018-03-08,24.928116,67
6,17,2018-03-09,25.819456,68
6,17,2018-03-10,23.186274,69
6,17,2018-03-11,24.275354,70
6,17,2018-03-12,24.758575,71
6,17,2018-03-13,26.70581,72
6,17,2018-03-14,26.33433,73
6,17,2018-03-15,25.40602,74
6,17,2018-03-16,25.807354,75
6,17,2018-03-17,25.359152,76
6,17,2018-03-18,24.284649,77
6,17,2018-03-19,25.714565,78
6,17,2018-03-20,26.16264,79
6,17,2018-03-21,27.094824,80
6,17,2018-03-22,27.047506,81
6,17,2018-03-23,27.40085,82
6,17,2018-03-24,24.82981,83
6,17,2018-03-25,26.214983,84
6,17,2018-03-26,23.436783,85
6,17,2018-03-27,25.933958,86
6,17,2018-03-28,27.231554,87
6,17,2018-03-29,26.08124,88
6,17,2018-03-30,26.456547,89
6,17,2018-03-31,24.78244,90
7,17,2018-01-01,26.092852,1
7,17,2018-01-02,28.038473,2
7,17,2018-01-03,28.7463,3
7,17,2018-01-04,28.324495,4
7,17,2018-01-05,29.075197,5
7,17,2018-01-06,24.730127,6
7,17,2018-01-07,26.570831,7
7,17,2018-01-08,27.22049,8
7,17,2018-01-09,28.80007,9
7,17,2018-01-10,28.900675,10
7,17,2018-01-11,25.3391,11
7,17,2018-01-12,28.247252,12
7,17,2018-01-13,26.207691,13
7,17,2018-01-14,28.302418,14
7,17,2018-01-15,27.671993,15
7,17,2018-01-16,27.645468,16
7,17,2018-01-17,27.579168,17
7,17,2018-01-18,28.292765,18
7,17,2018-01-19,28.074718,19
7,17,2018-01-20,27.878185,20
7,17,2018-01-21,28.665445,21
7,17,2018-01-22,28.217525,22
7,17,2018-01-23,28.6234,23
7,17,2018-01-24,30.858255,24
7,17,2018-01-25,27.615202,25
7,17,2018-01-26,26.33908,26
7,17,2018-01-27,27.47417,27
7,17,2018-01-28,26.558392,28
7,17,2018-01-29,27.24961,29
7,17,2018-01-30,26.697502,30
7,17,2018-01-31,26.657427,31
7,17,2018-02-01,25.10375,32
7,17,2018-02-02,25.678776,33
7,17,2018-02-03,25.01413,34
7,17,2018-02-04,24.430119,35
7,17,2018-02-05,25.339369,36
7,17,2018-02-06,24.272974,37
7,17,2018-02-07,24.859552,38
7,17,2018-02-08,25.198666,39
7,17,2018-02-09,26.398682,40
7,17,2018-02-10,23.90519,41
7,17,2018-02-11,25.51784,42
7,17,2018-02-12,24.329346,43
7,17,2018-02-13,25.687447,44
7,17,2018-02-14,24.569397,45
7,17,2018-02-15,24.792849,46
7,17,2018-02-16,25.48885,47
7,17,2018-02-17,22.276754,48
7,17,2018-02-18,27.056341,49
7,17,2018-02-19,24.03908,50
7,17,2018-02-20,26.586922,51
7,17,2018-02-21,26.4777,52
7,17,2018-02-22,27.169127,53
7,17,2018-02-23,25.221968,54
7,17,2018-02-24,25.001957,55
7,17,2018-02-25,24.336563,56
7,17,2018-02-26,23.054932,57
7,17,2018-02-27,25.118729,58
7,17,2018-02-28,24.536371,59
7,17,2018-03-01,26.182676,60
7,17,2018-03-02,25.664448,61
7,17,2018-03-03,23.01218,62
7,17,2018-03-04,24.5234,63
7,17,2018-03-05,24.049063,64
7,17,2018-03-06,24.308924,65
7,17,2018-03-07,24.004436,66
7,17,2018-03-08,22.6453,67
7,17,2018-03-09,23.425669,68
7,17,2018-03-10,21.08932,69
7,17,2018-03-11,22.052505,70
7,17,2018-03-12,22.513302,71
7,17,2018-03-13,24.182812,72
7,17,2018-03-14,23.88673,73
7,17,2018-03-15,23.03625,74
7,17,2018-03-16,23.404474,75
7,17,2018-03-17,22.997007,76
7,17,2018-03-18,22.075336,77
7,17,2018-03-19,23.357286,78
7,17,2018-03-20,23.720415,79
7,17,2018-03-21,24.52074,80
7,17,2018-03-22,24.502207,81
7,17,2018-03-23,24.827032,82
7,17,2018-03-24,22.55653,83
7,17,2018-03-25,23.78087,84
7,17,2018-03-26,21.333168,85
7,17,2018-03-27,23.535147,86
7,17,2018-03-28,24.657267,87
7,17,2018-03-29,23.616392,88
7,17,2018-03-30,23.98797,89
7,17,2018-03-31,22.47496,90
8,17,2018-01-01,43.53034,1
8,17,2018-01-02,47.037323,2
8,17,2018-01-03,48.366684,3
8,17,2018-01-04,47.743256,4
8,17,2018-01-05,49.055943,5
8,17,2018-01-06,40.517757,6
8,17,2018-01-07,44.50678,7
8,17,2018-01-08,45.42786,8
8,17,2018-01-09,48.68622,9
8,17,2018-01-10,48.73379,10
8,17,2018-01-11,42.01448,11
8,17,2018-01-12,47.620308,12
8,17,2018-01-13,43.532238,13
8,17,2018-01-14,48.148952,14
8,17,2018-01-15,46.2783,15
8,17,2018-01-16,46.38413,16
8,17,2018-01-17,46.11523,17
8,17,2018-01-18,47.856953,18
8,17,2018-01-19,47.27121,19
8,17,2018-01-20,46.774216,20
8,17,2018-01-21,48.310913,21
8,17,2018-01-22,47.515907,22
8,17,2018-01-23,48.148117,23
8,17,2018-01-24,52.461445,24
8,17,2018-01-25,46.249058,25
8,17,2018-01-26,43.662937,26
8,17,2018-01-27,45.924797,27
8,17,2018-01-28,44.34307,28
8,17,2018-01-29,45.653976,29
8,17,2018-01-30,44.493923,30
8,17,2018-01-31,44.595203,31
8,17,2018-02-01,41.396854,32
8,17,2018-02-02,42.617767,33
8,17,2018-02-03,41.530987,34
8,17,2018-02-04,40.321407,35
8,17,2018-02-05,41.79842,36
8,17,2018-02-06,40.018517,37
8,17,2018-02-07,41.05296,38
8,17,2018-02-08,41.70369,39
8,17,2018-02-09,44.05918,40
8,17,2018-02-10,39.277092,41
8,17,2018-02-11,42.37241,42
8,17,2018-02-12,40.175564,43
8,17,2018-02-13,42.721195,44
8,17,2018-02-14,40.629612,45
8,17,2018-02-15,40.830555,46
8,17,2018-02-16,42.338093,47
8,17,2018-02-17,36.178974,48
8,17,2018-02-18,45.23024,49
8,17,2018-02-19,39.530487,50
8,17,2018-02-20,44.353817,51
8,17,2018-02-21,44.102764,52
8,17,2018-02-22,45.518616,53
8,17,2018-02-23,41.87879,54
8,17,2018-02-24,41.168137,55
8,17,2018-02-25,40.09516,56
8,17,2018-02-26,37.679886,57
8,17,2018-02-27,41.698357,58
8,17,2018-02-28,40.469547,59
8,17,2018-03-01,43.458935,60
8,17,2018-03-02,42.419003,61
8,17,2018-03-03,37.54261,62
8,17,2018-03-04,40.34782,63
8,17,2018-03-05,39.529358,64
8,17,2018-03-06,40.224598,65
8,17,2018-03-07,39.519794,66
8,17,2018-03-08,36.977264,67
8,17,2018-03-09,38.447414,68
8,17,2018-03-10,34.09885,69
8,17,2018-03-11,35.912308,70
8,17,2018-03-12,36.660202,71
8,17,2018-03-13,40.042416,72
8,17,2018-03-14,39.280552,73
8,17,2018-03-15,37.81999,74
8,17,2018-03-16,38.418972,75
8,17,2018-03-17,37.7465,76
8,17,2018-03-18,35.856003,77
8,17,2018-03-19,38.127613,78
8,17,2018-03-20,39.010788,79
8,17,2018-03-21,40.649982,80
8,17,2018-03-22,40.506275,81
8,17,2018-03-23,41.007153,82
8,17,2018-03-24,36.82107,83
8,17,2018-03-25,39.100655,84
8,17,2018-03-26,34.51113,85
8,17,2018-03-27,38.544716,86
8,17,2018-03-28,40.865467,87
8,17,2018-03-29,39.00626,88
8,17,2018-03-30,39.512848,89
8,17,2018-03-31,36.940014,90
9,17,2018-01-01,37.828274,1
9,17,2018-01-02,40.79192,2
9,17,2018-01-03,41.916695,3
9,17,2018-01-04,41.378876,4
9,17,2018-01-05,42.481445,5
9,17,2018-01-06,35.364956,6
9,17,2018-01-07,38.628998,7
9,17,2018-01-08,39.461388,8
9,17,2018-01-09,42.180973,9
9,17,2018-01-10,42.20958,10
9,17,2018-01-11,36.5334,11
9,17,2018-01-12,41.271473,12
9,17,2018-01-13,37.872143,13
9,17,2018-01-14,41.62701,14
9,17,2018-01-15,40.183773,15
9,17,2018-01-16,40.25865,16
9,17,2018-01-17,40.030323,17
9,17,2018-01-18,41.41042,18
9,17,2018-01-19,40.98012,19
9,17,2018-01-20,40.540787,20
9,17,2018-01-21,41.82396,21
9,17,2018-01-22,41.19972,22
9,17,2018-01-23,41.733765,23
9,17,2018-01-24,45.336792,24
9,17,2018-01-25,40.128998,25
9,17,2018-01-26,37.990356,26
9,17,2018-01-27,39.86339,27
9,17,2018-01-28,38.5372,28
9,17,2018-01-29,39.60698,29
9,17,2018-01-30,38.656284,30
9,17,2018-01-31,38.70194,31
9,17,2018-02-01,36.058758,32
9,17,2018-02-02,37.068047,33
9,17,2018-02-03,36.12119,34
9,17,2018-02-04,35.126015,35
9,17,2018-02-05,36.438755,36
9,17,2018-02-06,34.888577,37
9,17,2018-02-07,35.784966,38
9,17,2018-02-08,36.33217,39
9,17,2018-02-09,38.309307,40
9,17,2018-02-10,34.27036,41
9,17,2018-02-11,36.84438,42
9,17,2018-02-12,34.99724,43
9,17,2018-02-13,37.162228,44
9,17,2018-02-14,35.375664,45
9,17,2018-02-15,35.579285,46
9,17,2018-02-16,36.802914,47
9,17,2018-02-17,31.655148,48
9,17,2018-02-18,39.24293,49
9,17,2018-02-19,34.44858,50
9,17,2018-02-20,38.54069,51
9,17,2018-02-21,38.35116,52
9,17,2018-02-22,39.50063,53
9,17,2018-02-23,36.427967,54
9,17,2018-02-24,35.879963,55
9,17,2018-02-25,34.944786,56
9,17,2018-02-26,32.928684,57
9,17,2018-02-27,36.292645,58
9,17,2018-02-28,35.274143,59
9,17,2018-03-01,37.76812,60
9,17,2018-03-02,36.971725,61
9,17,2018-03-03,32.809826,62
9,17,2018-03-04,35.1864,63
9,17,2018-03-05,34.48932,64
9,17,2018-03-06,35.04552,65
9,17,2018-03-07,34.468983,66
9,17,2018-03-08,32.311115,67
9,17,2018-03-09,33.56709,68
9,17,2018-03-10,29.892153,69
9,17,2018-03-11,31.40836,70
9,17,2018-03-12,32.089153,71
9,17,2018-03-13,34.863754,72
9,17,2018-03-14,34.24387,73
9,17,2018-03-15,33.0072,74
9,17,2018-03-16,33.543575,75
9,17,2018-03-17,32.95546,76
9,17,2018-03-18,31.35799,77
9,17,2018-03-19,33.323116,78
9,17,2018-03-20,34.0567,79
9,17,2018-03-21,35.41077,80
9,17,2018-03-22,35.267693,81
9,17,2018-03-23,35.734642,82
9,17,2018-03-24,32.203453,83
9,17,2018-03-25,34.093647,84
9,17,2018-03-26,30.24899,85
9,17,2018-03-27,33.670498,86
9,17,2018-03-28,35.55462,87
9,17,2018-03-29,33.969265,88
9,17,2018-03-30,34.45706,89
9,17,2018-03-31,32.225872,90
10,17,2018-01-01,41.58189,1
10,17,2018-01-02,44.88266,2
10,17,2018-01-03,46.162422,3
10,17,2018-01-04,45.56441,4
10,17,2018-01-05,46.79307,5
10,17,2018-01-06,38.757336,6
10,17,2018-01-07,42.490406,7
10,17,2018-01-08,43.401497,8
10,17,2018-01-09,46.496647,9
10,17,2018-01-10,46.50096,10
10,17,2018-01-11,40.159634,11
10,17,2018-01-12,45.453148,12
10,17,2018-01-13,41.60479,13
10,17,2018-01-14,45.950134,14
10,17,2018-01-15,44.20637,15
10,17,2018-01-16,44.290348,16
10,17,2018-01-17,44.044216,17
10,17,2018-01-18,45.695873,18
10,17,2018-01-19,45.1206,19
10,17,2018-01-20,44.6507,20
10,17,2018-01-21,46.11514,21
10,17,2018-01-22,45.336296,22
10,17,2018-01-23,45.979122,23
10,17,2018-01-24,49.974556,24
10,17,2018-01-25,44.173294,25
10,17,2018-01-26,41.74033,26
10,17,2018-01-27,43.852318,27
